2024-05-17 23:45:29, AirTemperature: 0.0C, AirHumidity: 0.0%, WaterTemperature: 0.0C, WaterDO: 0.0mg/L 
2024-05-18 09:36:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:37:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 09:38:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:39:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 09:40:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:41:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:42:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:43:49, AirTemperature: 27.1C, AirHumidity: 58.1%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 09:44:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 09:45:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:46:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:47:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:48:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:49:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 09:50:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 09:51:49, AirTemperature: 27.1C, AirHumidity: 58.1%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:52:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:53:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:54:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:55:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 09:56:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 09:57:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:58:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 09:59:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:00:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:01:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:02:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:03:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:04:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:05:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:06:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:07:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:08:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:09:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:10:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:11:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:12:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:13:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:14:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:15:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:16:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:17:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:18:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:19:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:20:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:21:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:22:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:23:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:24:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:25:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:26:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:27:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:28:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:29:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:30:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:31:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:32:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:33:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:34:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:35:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:36:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:37:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:38:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:39:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:40:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:41:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:42:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:43:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:44:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:45:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:46:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:47:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:48:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:49:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:50:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:51:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:52:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:53:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:54:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:55:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 10:56:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:57:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:58:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 10:59:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:00:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:01:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:02:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:03:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:04:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:05:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:06:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:07:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:08:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:09:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:10:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:11:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:12:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:13:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:14:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:15:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:16:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:17:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:18:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:19:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:20:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:21:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:22:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:23:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:24:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:25:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:26:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:27:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:28:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:29:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:30:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:31:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:32:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:33:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:34:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:35:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:36:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.52mg/L 
2024-05-18 11:37:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:38:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:39:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:40:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:41:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:42:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:43:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:44:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:45:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:46:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:47:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:48:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:49:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:50:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:51:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:52:49, AirTemperature: 27.1C, AirHumidity: 58.0%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:53:49, AirTemperature: 27.2C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:54:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:55:49, AirTemperature: 27.2C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:56:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 11:57:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:58:49, AirTemperature: 27.2C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 11:59:49, AirTemperature: 27.2C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.52mg/L 
2024-05-18 12:00:49, AirTemperature: 27.2C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:01:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:02:49, AirTemperature: 27.2C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:03:49, AirTemperature: 27.2C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:04:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:05:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:06:49, AirTemperature: 27.2C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:07:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:08:49, AirTemperature: 27.2C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:09:49, AirTemperature: 27.2C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:10:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:11:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:12:49, AirTemperature: 27.2C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:13:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:14:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:15:49, AirTemperature: 27.2C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:16:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:17:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:18:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:19:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:20:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:21:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:22:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:23:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:24:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:25:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:26:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:27:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:28:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:29:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:30:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:31:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:32:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:33:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:34:49, AirTemperature: 27.1C, AirHumidity: 57.9%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:35:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:36:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:37:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:38:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:39:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:40:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:41:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:42:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:43:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:44:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:45:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:46:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:47:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:48:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:49:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:50:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:51:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:52:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:53:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:54:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:55:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:56:49, AirTemperature: 27.1C, AirHumidity: 57.7%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 12:57:49, AirTemperature: 27.1C, AirHumidity: 57.7%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:58:49, AirTemperature: 27.1C, AirHumidity: 57.7%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 12:59:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.23mg/L 
2024-05-18 13:00:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 13:01:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
2024-05-18 13:02:49, AirTemperature: 27.1C, AirHumidity: 57.8%, WaterTemperature: 22C, WaterDO: 0.0mg/L 
